date,current_energy_generation,realized_load
2017-02-19 00:00:00+00:00,12894.494791666666,12988.3125
2017-02-20 00:00:00+00:00,15657.744791666666,16394.25
2017-02-21 00:00:00+00:00,15185.236979166666,16399.268229166668
2017-02-22 00:00:00+00:00,16510.6796875,16588.296875
2017-02-23 00:00:00+00:00,15862.434895833334,16415.333333333332
2017-02-24 00:00:00+00:00,14679.166666666666,15971.3359375
2017-02-25 00:00:00+00:00,13030.919270833334,13784.049479166666
2017-02-26 00:00:00+00:00,13186.244791666666,12583.03125
2017-02-27 00:00:00+00:00,14843.2890625,15377.236979166666
2017-02-28 00:00:00+00:00,15074.510416666666,16104.1796875
2017-03-01 00:00:00+00:00,14607.901041666666,16231.552083333334
2017-03-02 00:00:00+00:00,15904.971354166666,16245.1015625
2017-03-03 00:00:00+00:00,13733.653645833334,15731.2734375
2017-03-04 00:00:00+00:00,11724.528645833334,13227.546875
2017-03-05 00:00:00+00:00,12209.953125,12526.955729166666
2017-03-06 00:00:00+00:00,14144.921875,15887.34375
2017-03-07 00:00:00+00:00,13561.200520833334,16218.3828125
2017-03-08 00:00:00+00:00,14292.200520833334,16430.567708333332
2017-03-09 00:00:00+00:00,14236.794270833334,16222.809895833334
2017-03-10 00:00:00+00:00,13752.8671875,15643.361979166666
2017-03-11 00:00:00+00:00,11854.072916666666,13320.622395833334
2017-03-12 00:00:00+00:00,12512.479166666666,12267.0546875
2017-03-13 00:00:00+00:00,13359.802083333334,15396.5703125
2017-03-14 00:00:00+00:00,14297.484375,15706.8125
2017-03-15 00:00:00+00:00,14074.5625,15573.713541666666
2017-03-16 00:00:00+00:00,13923.966145833334,15438.885416666666
2017-03-17 00:00:00+00:00,14668.6171875,15367.932291666666
2017-03-18 00:00:00+00:00,14004.09375,13546.328125
2017-03-19 00:00:00+00:00,12546.578125,12699.174479166666
2017-03-20 00:00:00+00:00,14540.734375,15530.286458333334
2017-03-21 00:00:00+00:00,14266.291666666666,15791.041666666666
2017-03-22 00:00:00+00:00,13553.5859375,15916.546875
2017-03-23 00:00:00+00:00,14187.966145833334,15715.403645833334
2017-03-24 00:00:00+00:00,13777.140625,15431.604166666666
2017-03-25 00:00:00+00:00,12212.895833333334,12868.776041666666
2017-03-26 00:00:00+00:00,11149.309895833334,11687.3984375
2017-03-27 00:00:00+00:00,12895.1484375,15058.591145833334
2017-03-28 00:00:00+00:00,13248.1875,15196.6640625
2017-03-29 00:00:00+00:00,14092.799479166666,15291.317708333334
2017-03-30 00:00:00+00:00,13441.760416666666,15098.197916666666
2017-03-31 00:00:00+00:00,13746.497395833334,14765.078125
2017-04-01 00:00:00+00:00,10958.9140625,12336.138020833334
2017-04-02 00:00:00+00:00,11111.5078125,11374.700520833334
2017-04-03 00:00:00+00:00,12812.208333333334,14594.333333333334
2017-04-04 00:00:00+00:00,12760.161458333334,14743.638020833334
2017-04-05 00:00:00+00:00,14044.744791666666,15170.104166666666
2017-04-06 00:00:00+00:00,14106.861979166666,15266.888020833334
2017-04-07 00:00:00+00:00,14129.0859375,15042.770833333334
2017-04-08 00:00:00+00:00,10786.440104166666,12463.7109375
2017-04-09 00:00:00+00:00,10785.40625,11540.549479166666
2017-04-10 00:00:00+00:00,14470.611979166666,14908.791666666666
2017-04-11 00:00:00+00:00,13715.453125,15113.3046875
2017-04-12 00:00:00+00:00,14925.653645833334,15217.09375
2017-04-13 00:00:00+00:00,14110.989583333334,14830.515625
2017-04-14 00:00:00+00:00,11673.4375,11798.934895833334
2017-04-15 00:00:00+00:00,12870.6640625,12135.817708333334
2017-04-16 00:00:00+00:00,10748.354166666666,10994.984375
2017-04-17 00:00:00+00:00,10601.015625,11322.6640625
2017-04-18 00:00:00+00:00,13690.625,14997.015625
2017-04-19 00:00:00+00:00,13490.901041666666,15427.372395833334
2017-04-20 00:00:00+00:00,13601.059895833334,15394.294270833334
2017-04-21 00:00:00+00:00,14542.643229166666,15314.703125
2017-04-22 00:00:00+00:00,13489.369791666666,13110.989583333334
2017-04-23 00:00:00+00:00,12353.026041666666,12145.5625
2017-04-24 00:00:00+00:00,14218.106770833334,15237.322916666666
2017-04-25 00:00:00+00:00,13761.1953125,15448.822916666666
2017-04-26 00:00:00+00:00,13058.692708333334,15512.700520833334
2017-04-27 00:00:00+00:00,13237.513020833334,15479.098958333334
2017-04-28 00:00:00+00:00,12661.346354166666,15158.6953125
2017-04-29 00:00:00+00:00,11540.2421875,12378.625
2017-04-30 00:00:00+00:00,12296.6484375,11442.6015625
2017-05-01 00:00:00+00:00,11759.6328125,11605.739583333334
2017-05-02 00:00:00+00:00,14382.807291666666,15247.091145833334
2017-05-03 00:00:00+00:00,14490.973958333334,15438.575520833334
2017-05-04 00:00:00+00:00,14675.833333333334,15616.419270833334
2017-05-05 00:00:00+00:00,12938.106770833334,15008.377604166666
2017-05-06 00:00:00+00:00,11473.921875,12584.9375
2017-05-07 00:00:00+00:00,10495.114583333334,11702.197916666666
2017-05-08 00:00:00+00:00,13285.578125,15012.869791666666
2017-05-09 00:00:00+00:00,12808.7109375,14831.09375
2017-05-10 00:00:00+00:00,13305.828125,14769.958333333334
2017-05-11 00:00:00+00:00,13713.1015625,14708.1171875
2017-05-12 00:00:00+00:00,13364.575520833334,14582.705729166666
2017-05-13 00:00:00+00:00,11180.0390625,12249.877604166666
2017-05-14 00:00:00+00:00,10401.057291666666,11201.625
2017-05-15 00:00:00+00:00,12633.2265625,14471.494791666666
2017-05-16 00:00:00+00:00,13428.231770833334,14900.924479166666
2017-05-17 00:00:00+00:00,13990.3984375,14958.723958333334
2017-05-18 00:00:00+00:00,13453.71875,14905.625
2017-05-19 00:00:00+00:00,12861.005208333334,14671.513020833334
2017-05-20 00:00:00+00:00,11501.953125,12220.752604166666
2017-05-21 00:00:00+00:00,10596.6640625,11197.7109375
2017-05-22 00:00:00+00:00,13008.098958333334,14336.026041666666
2017-05-23 00:00:00+00:00,14167.299479166666,14777.8203125
2017-05-24 00:00:00+00:00,13508.315104166666,14553.3125
2017-05-25 00:00:00+00:00,11158.8359375,11401.231770833334
2017-05-26 00:00:00+00:00,11401.729166666666,12845.466145833334
2017-05-27 00:00:00+00:00,11841.307291666666,12017.833333333334
2017-05-28 00:00:00+00:00,11163.098958333334,11273.822916666666
2017-05-29 00:00:00+00:00,13186.1015625,14632.252604166666
2017-05-30 00:00:00+00:00,14246.526041666666,14956.763020833334
2017-05-31 00:00:00+00:00,14596.106770833334,14866.9765625
2017-06-01 00:00:00+00:00,13004.802083333334,14564.153645833334
2017-06-02 00:00:00+00:00,12813.544270833334,14392.645833333334
2017-06-03 00:00:00+00:00,10950.552083333334,12085.6953125
2017-06-04 00:00:00+00:00,10720.153645833334,10692.6875
2017-06-05 00:00:00+00:00,10645.690104166666,10817.716145833334
2017-06-06 00:00:00+00:00,13828.244791666666,14428.630208333334
2017-06-07 00:00:00+00:00,15499.536458333334,14902.809895833334
2017-06-08 00:00:00+00:00,13420.361979166666,14606.5625
2017-06-09 00:00:00+00:00,12910.697916666666,14531.966145833334
2017-06-10 00:00:00+00:00,11289.583333333334,12156.338541666666
2017-06-11 00:00:00+00:00,11953.299479166666,11308.578125
2017-06-12 00:00:00+00:00,14836.9375,14802.8828125
2017-06-13 00:00:00+00:00,14010.377604166666,14803.934895833334
2017-06-14 00:00:00+00:00,13014.3984375,14303.151041666666
2017-06-15 00:00:00+00:00,12570.924479166666,12655.4453125
2017-06-16 00:00:00+00:00,14361.138020833334,13765.9140625
2017-06-17 00:00:00+00:00,12306.6484375,12055.1328125
2017-06-18 00:00:00+00:00,11014.104166666666,11191.028645833334
2017-06-19 00:00:00+00:00,13499.513020833334,14541.260416666666
2017-06-20 00:00:00+00:00,14357.776041666666,14977.0
2017-06-21 00:00:00+00:00,13774.796875,14846.643229166666
2017-06-22 00:00:00+00:00,14708.494791666666,15140.609375
2017-06-23 00:00:00+00:00,14731.924479166666,14905.940104166666
2017-06-24 00:00:00+00:00,12801.4609375,12573.4765625
2017-06-25 00:00:00+00:00,11833.817708333334,11515.083333333334
2017-06-26 00:00:00+00:00,13835.7734375,14567.765625
2017-06-27 00:00:00+00:00,13277.729166666666,14693.747395833334
2017-06-28 00:00:00+00:00,14137.640625,14784.5546875
2017-06-29 00:00:00+00:00,13073.630208333334,14730.880208333334
2017-06-30 00:00:00+00:00,13988.885416666666,14633.268229166666
2017-07-01 00:00:00+00:00,11991.364583333334,12316.3359375
2017-07-02 00:00:00+00:00,11611.736979166666,11339.481770833334
2017-07-03 00:00:00+00:00,13619.255208333334,14293.380208333334
2017-07-04 00:00:00+00:00,13467.447916666666,14626.346354166666
2017-07-05 00:00:00+00:00,13016.359375,14717.2578125
2017-07-06 00:00:00+00:00,13534.296875,14799.921875
2017-07-07 00:00:00+00:00,13391.03125,14695.333333333334
2017-07-08 00:00:00+00:00,11409.390625,12445.161458333334
2017-07-09 00:00:00+00:00,10338.044270833334,11355.229166666666
2017-07-10 00:00:00+00:00,12318.765625,14656.8828125
2017-07-11 00:00:00+00:00,12593.442708333334,14766.763020833334
2017-07-12 00:00:00+00:00,13115.328125,14922.776041666666
2017-07-13 00:00:00+00:00,12776.783854166666,14536.182291666666
2017-07-14 00:00:00+00:00,11273.6328125,14307.921875
2017-07-15 00:00:00+00:00,10323.216145833334,11984.721354166666
2017-07-16 00:00:00+00:00,10706.213541666666,11152.338541666666
2017-07-17 00:00:00+00:00,12174.169270833334,14288.174479166666
2017-07-18 00:00:00+00:00,12517.760416666666,14613.005208333334
2017-07-19 00:00:00+00:00,13396.786458333334,14841.458333333334
2017-07-20 00:00:00+00:00,11969.942708333334,14625.7890625
2017-07-21 00:00:00+00:00,11902.3203125,14268.671875
2017-07-22 00:00:00+00:00,11000.364583333334,12188.0
2017-07-23 00:00:00+00:00,10469.7421875,11035.065104166666
2017-07-24 00:00:00+00:00,11517.002604166666,14101.807291666666
2017-07-25 00:00:00+00:00,12517.208333333334,14595.046875
2017-07-26 00:00:00+00:00,12415.729166666666,14484.122395833334
2017-07-27 00:00:00+00:00,11941.369791666666,14463.1171875
2017-07-28 00:00:00+00:00,12541.677083333334,13998.473958333334
2017-07-29 00:00:00+00:00,11570.268229166666,11972.848958333334
2017-07-30 00:00:00+00:00,11296.403645833334,11201.942708333334
2017-07-31 00:00:00+00:00,11971.848958333334,14052.716145833334
2017-08-01 00:00:00+00:00,12106.953125,14378.78125
2017-08-02 00:00:00+00:00,12239.3046875,14376.559895833334
2017-08-03 00:00:00+00:00,13523.567708333334,14628.4296875
2017-08-04 00:00:00+00:00,13934.044270833334,14279.526041666666
2017-08-05 00:00:00+00:00,11713.875,11851.927083333334
2017-08-06 00:00:00+00:00,10864.21875,10707.682291666666
2017-08-07 00:00:00+00:00,12278.5078125,13725.46875
2017-08-08 00:00:00+00:00,13025.864583333334,14231.0
2017-08-09 00:00:00+00:00,12845.578125,14333.03125
2017-08-10 00:00:00+00:00,11446.78125,14229.424479166666
2017-08-11 00:00:00+00:00,11118.6484375,13942.419270833334
2017-08-12 00:00:00+00:00,11267.796875,11807.174479166666
2017-08-13 00:00:00+00:00,9986.1875,10735.036458333334
2017-08-14 00:00:00+00:00,12159.046875,13594.080729166666
2017-08-15 00:00:00+00:00,12321.755208333334,13848.890625
2017-08-16 00:00:00+00:00,12134.544270833334,14249.440104166666
2017-08-17 00:00:00+00:00,13412.661458333334,14442.341145833334
2017-08-18 00:00:00+00:00,12912.520833333334,14254.380208333334
2017-08-19 00:00:00+00:00,12403.916666666666,11872.114583333334
2017-08-20 00:00:00+00:00,11483.885416666666,10945.291666666666
2017-08-21 00:00:00+00:00,13221.161458333334,14049.856770833334
2017-08-22 00:00:00+00:00,12608.221354166666,14086.244791666666
2017-08-23 00:00:00+00:00,12895.716145833334,14130.0859375
2017-08-24 00:00:00+00:00,13517.127604166666,14356.8203125
2017-08-25 00:00:00+00:00,12795.091145833334,14134.518229166666
2017-08-26 00:00:00+00:00,11514.645833333334,11946.411458333334
2017-08-27 00:00:00+00:00,11443.9296875,11062.559895833334
2017-08-28 00:00:00+00:00,12745.372395833334,14121.234375
2017-08-29 00:00:00+00:00,13497.901041666666,14515.799479166666
2017-08-30 00:00:00+00:00,14072.307291666666,14686.7890625
2017-08-31 00:00:00+00:00,13589.40625,14503.7890625
2017-09-01 00:00:00+00:00,11906.817708333334,13957.395833333334
2017-09-02 00:00:00+00:00,10605.0703125,11688.276041666666
2017-09-03 00:00:00+00:00,10242.356770833334,10850.325520833334
2017-09-04 00:00:00+00:00,12783.731770833334,14069.033854166666
2017-09-05 00:00:00+00:00,12836.471354166666,14482.541666666666
2017-09-06 00:00:00+00:00,13901.067708333334,14799.640625
2017-09-07 00:00:00+00:00,13574.8984375,14492.083333333334
2017-09-08 00:00:00+00:00,14250.333333333334,14713.161458333334
2017-09-09 00:00:00+00:00,11362.65625,12313.690104166666
2017-09-10 00:00:00+00:00,11156.333333333334,11258.002604166666
2017-09-11 00:00:00+00:00,14581.625,14709.028645833334
2017-09-12 00:00:00+00:00,13933.166666666666,14956.84375
2017-09-13 00:00:00+00:00,15414.893229166666,15312.9296875
2017-09-14 00:00:00+00:00,15063.9921875,15184.328125
2017-09-15 00:00:00+00:00,13930.432291666666,14656.497395833334
2017-09-16 00:00:00+00:00,11427.8046875,12278.651041666666
2017-09-17 00:00:00+00:00,10927.140625,11312.526041666666
2017-09-18 00:00:00+00:00,13052.296875,14581.041666666666
2017-09-19 00:00:00+00:00,13276.606770833334,14817.130208333334
2017-09-20 00:00:00+00:00,13599.7109375,14861.619791666666
2017-09-21 00:00:00+00:00,12938.671875,14728.388020833334
2017-09-22 00:00:00+00:00,12743.927083333334,14501.911458333334
2017-09-23 00:00:00+00:00,11592.393229166666,12315.283854166666
2017-09-24 00:00:00+00:00,10877.268229166666,11506.200520833334
2017-09-25 00:00:00+00:00,13291.1328125,14789.588541666666
2017-09-26 00:00:00+00:00,13615.6640625,14996.098958333334
2017-09-27 00:00:00+00:00,13696.119791666666,15055.674479166666
2017-09-28 00:00:00+00:00,13264.684895833334,15035.513020833334
2017-09-29 00:00:00+00:00,13807.5625,14823.395833333334
2017-09-30 00:00:00+00:00,12231.0078125,12593.5625
2017-10-01 00:00:00+00:00,11230.322916666666,11448.859375
2017-10-02 00:00:00+00:00,13905.127604166666,13898.848958333334
2017-10-03 00:00:00+00:00,12964.03125,12278.325520833334
2017-10-04 00:00:00+00:00,15446.1015625,15106.268229166666
2017-10-05 00:00:00+00:00,15940.783854166666,15481.6875
2017-10-06 00:00:00+00:00,15180.8359375,15342.450520833334
2017-10-07 00:00:00+00:00,13821.114583333334,13046.286458333334
2017-10-08 00:00:00+00:00,12073.182291666666,11993.1015625
2017-10-09 00:00:00+00:00,14037.307291666666,15091.755208333334
2017-10-10 00:00:00+00:00,14704.8671875,15577.015625
2017-10-11 00:00:00+00:00,15369.065104166666,15664.674479166666
2017-10-12 00:00:00+00:00,15488.390625,15507.3125
2017-10-13 00:00:00+00:00,14543.869791666666,15163.231770833334
2017-10-14 00:00:00+00:00,13081.809895833334,12768.197916666666
2017-10-15 00:00:00+00:00,12075.255208333334,11604.697916666666
2017-10-16 00:00:00+00:00,14950.276041666666,14953.169270833334
2017-10-17 00:00:00+00:00,15101.252604166666,15316.390625
2017-10-18 00:00:00+00:00,13905.046875,15271.380208333334
2017-10-19 00:00:00+00:00,14330.544270833334,15292.098958333334
2017-10-20 00:00:00+00:00,14513.166666666666,15265.1640625
2017-10-21 00:00:00+00:00,12643.885416666666,12912.846354166666
2017-10-22 00:00:00+00:00,12884.455729166666,12155.544270833334
2017-10-23 00:00:00+00:00,14691.513020833334,15375.1328125
2017-10-24 00:00:00+00:00,14578.9140625,15623.239583333334
2017-10-25 00:00:00+00:00,15113.260416666666,15644.752604166666
2017-10-26 00:00:00+00:00,14755.091145833334,15392.276041666666
2017-10-27 00:00:00+00:00,14844.0859375,15323.7421875
2017-10-28 00:00:00+00:00,14084.104166666666,13358.833333333334
2017-10-29 00:00:00+00:00,13037.393229166666,12453.510416666666
2017-10-30 00:00:00+00:00,13160.1953125,14046.4921875
2017-10-31 00:00:00+00:00,12155.348958333334,12665.666666666666
2017-11-01 00:00:00+00:00,13214.174479166666,14076.716145833334
2017-11-02 00:00:00+00:00,14235.346354166666,15263.442708333334
2017-11-03 00:00:00+00:00,13907.46875,15160.6796875
2017-11-04 00:00:00+00:00,13067.9453125,13357.15625
2017-11-05 00:00:00+00:00,12337.453125,12306.0390625
2017-11-06 00:00:00+00:00,13715.802083333334,15475.361979166666
2017-11-07 00:00:00+00:00,14369.322916666666,15929.533854166666
2017-11-08 00:00:00+00:00,13445.28125,15867.328125
2017-11-09 00:00:00+00:00,14342.75,15933.981770833334
2017-11-10 00:00:00+00:00,15486.799479166666,16147.236979166666
2017-11-11 00:00:00+00:00,13810.427083333334,13987.479166666666
2017-11-12 00:00:00+00:00,11873.40625,12865.734375
2017-11-13 00:00:00+00:00,14071.135416666666,15832.325520833334
2017-11-14 00:00:00+00:00,14826.018229166666,16189.408854166666
2017-11-15 00:00:00+00:00,13739.627604166666,15811.903645833334
2017-11-16 00:00:00+00:00,14277.013020833334,16252.0234375
2017-11-17 00:00:00+00:00,14196.236979166666,16016.783854166666
2017-11-18 00:00:00+00:00,14559.515625,14222.583333333334
2017-11-19 00:00:00+00:00,14352.177083333334,13094.247395833334
2017-11-20 00:00:00+00:00,15372.143229166666,16302.651041666666
2017-11-21 00:00:00+00:00,15620.369791666666,16355.609375
2017-11-22 00:00:00+00:00,16072.401041666666,16195.484375
2017-11-23 00:00:00+00:00,16867.559895833332,16541.143229166668
2017-11-24 00:00:00+00:00,14889.799479166666,15943.682291666666
2017-11-25 00:00:00+00:00,13392.065104166666,13904.716145833334
2017-11-26 00:00:00+00:00,14736.776041666666,13398.575520833334
2017-11-27 00:00:00+00:00,16786.450520833332,16920.546875
2017-11-28 00:00:00+00:00,16443.044270833332,16904.122395833332
2017-11-29 00:00:00+00:00,14430.653645833334,16543.598958333332
2017-11-30 00:00:00+00:00,14351.958333333334,16627.153645833332
2017-12-01 00:00:00+00:00,14006.416666666666,16336.005208333334
2017-12-02 00:00:00+00:00,12944.3671875,14398.002604166666
2017-12-03 00:00:00+00:00,13770.598958333334,13821.348958333334
2017-12-04 00:00:00+00:00,15900.28125,17051.0078125
2017-12-05 00:00:00+00:00,16339.388020833334,17248.778645833332
2017-12-06 00:00:00+00:00,16445.28125,17033.760416666668
2017-12-07 00:00:00+00:00,17280.455729166668,17087.875
2017-12-08 00:00:00+00:00,16380.315104166666,16901.848958333332
2017-12-09 00:00:00+00:00,15343.114583333334,14778.033854166666
2017-12-10 00:00:00+00:00,14609.2421875,13854.833333333334
2017-12-11 00:00:00+00:00,15755.682291666666,16911.145833333332
2017-12-12 00:00:00+00:00,16289.877604166666,17276.4921875
2017-12-13 00:00:00+00:00,16715.221354166668,17301.723958333332
2017-12-14 00:00:00+00:00,16528.6484375,17200.286458333332
2017-12-15 00:00:00+00:00,13974.934895833334,16357.119791666666
2017-12-16 00:00:00+00:00,13318.979166666666,14381.7421875
2017-12-17 00:00:00+00:00,12709.481770833334,13557.473958333334
2017-12-18 00:00:00+00:00,13891.130208333334,16485.4296875
2017-12-19 00:00:00+00:00,13898.075520833334,16487.4296875
2017-12-20 00:00:00+00:00,13813.372395833334,16129.84375
2017-12-21 00:00:00+00:00,14483.932291666666,15845.536458333334
2017-12-22 00:00:00+00:00,13213.955729166666,14828.778645833334
2017-12-23 00:00:00+00:00,13875.684895833334,13207.28125
2017-12-24 00:00:00+00:00,12776.276041666666,11893.416666666666
2017-12-25 00:00:00+00:00,12063.322916666666,11620.5
2017-12-26 00:00:00+00:00,13511.1015625,11899.859375
2017-12-27 00:00:00+00:00,12081.208333333334,13224.3671875
2017-12-28 00:00:00+00:00,13105.190104166666,13713.875
2017-12-29 00:00:00+00:00,13829.260416666666,13625.770833333334
2017-12-30 00:00:00+00:00,13723.489583333334,12726.661458333334
2017-12-31 00:00:00+00:00,12908.1171875,11750.838541666666
2018-01-01 00:00:00+00:00,13276.953125,11930.372395833334
2018-01-02 00:00:00+00:00,14458.002604166666,14863.817708333334
2018-01-03 00:00:00+00:00,17081.807291666668,16374.4921875
2018-01-04 00:00:00+00:00,16011.268229166666,16031.885416666666
2018-01-05 00:00:00+00:00,15800.130208333334,15685.575520833334
2018-01-06 00:00:00+00:00,12581.020833333334,13417.067708333334
2018-01-07 00:00:00+00:00,13021.15625,13052.9296875
2018-01-08 00:00:00+00:00,16702.3203125,16578.846354166668
2018-01-09 00:00:00+00:00,16487.5390625,16916.205729166668
2018-01-10 00:00:00+00:00,14982.497395833334,16248.098958333334
2018-01-11 00:00:00+00:00,14600.166666666666,16262.567708333334
2018-01-12 00:00:00+00:00,14854.588541666666,16195.356770833334
2018-01-13 00:00:00+00:00,14164.166666666666,14334.802083333334
2018-01-14 00:00:00+00:00,13968.71875,13471.171875
2018-01-15 00:00:00+00:00,17410.559895833332,17203.1796875
2018-01-16 00:00:00+00:00,16955.403645833332,17247.0625
2018-01-17 00:00:00+00:00,17058.856770833332,17330.153645833332
2018-01-18 00:00:00+00:00,17114.421875,17333.4609375
2018-01-19 00:00:00+00:00,15500.5,16355.166666666666
2018-01-20 00:00:00+00:00,13424.247395833334,14187.822916666666
2018-01-21 00:00:00+00:00,11297.697916666666,13194.9765625
2018-01-22 00:00:00+00:00,15598.348958333334,16469.971354166668
2018-01-23 00:00:00+00:00,16057.2109375,16688.96875
2018-01-24 00:00:00+00:00,17400.330729166668,17078.822916666668
2018-01-25 00:00:00+00:00,16216.296875,16414.21875
2018-01-26 00:00:00+00:00,14305.440104166666,15844.203125
2018-01-27 00:00:00+00:00,13661.9375,13913.036458333334
2018-01-28 00:00:00+00:00,14654.6171875,13463.950520833334
2018-01-29 00:00:00+00:00,17209.723958333332,16854.5
2018-01-30 00:00:00+00:00,16370.3515625,16629.692708333332
2018-01-31 00:00:00+00:00,17270.369791666668,17054.799479166668
2018-02-01 00:00:00+00:00,16493.3125,16908.763020833332
2018-02-02 00:00:00+00:00,16378.734375,16420.934895833332
2018-02-03 00:00:00+00:00,13506.776041666666,13965.752604166666
2018-02-04 00:00:00+00:00,13661.489583333334,13381.609375
2018-02-05 00:00:00+00:00,16723.541666666668,16446.408854166668
2018-02-06 00:00:00+00:00,16171.4375,16719.028645833332
2018-02-07 00:00:00+00:00,15949.393229166666,16790.9921875
2018-02-08 00:00:00+00:00,15844.229166666666,16760.888020833332
2018-02-09 00:00:00+00:00,16055.166666666666,16722.953125
2018-02-10 00:00:00+00:00,14137.7265625,14410.921875
2018-02-11 00:00:00+00:00,14708.1171875,13811.1171875
2018-02-12 00:00:00+00:00,16392.994791666668,16380.763020833334
2018-02-13 00:00:00+00:00,16387.619791666668,16324.6640625
2018-02-14 00:00:00+00:00,16936.825520833332,16644.2265625
2018-02-15 00:00:00+00:00,17171.721354166668,17153.184895833332
2018-02-16 00:00:00+00:00,16431.697916666668,16435.346354166668
2018-02-17 00:00:00+00:00,13410.71875,14234.192708333334
2018-02-18 00:00:00+00:00,13406.653645833334,13200.0
2018-02-19 00:00:00+00:00,15481.747395833334,16214.520833333334
2018-02-20 00:00:00+00:00,16400.013020833332,16601.4609375
2018-02-21 00:00:00+00:00,16742.4921875,16644.153645833332
2018-02-22 00:00:00+00:00,17356.34375,16779.408854166668
2018-02-23 00:00:00+00:00,17989.895833333332,16763.1640625
2018-02-24 00:00:00+00:00,15920.244791666666,14915.598958333334
2018-02-25 00:00:00+00:00,15144.8203125,13922.416666666666
2018-02-26 00:00:00+00:00,18005.041666666668,17344.734375
2018-02-27 00:00:00+00:00,17849.432291666668,17654.09375
2018-02-28 00:00:00+00:00,18705.28645833333,18039.080729166668
2018-03-01 00:00:00+00:00,18745.9765625,17896.203125
2018-03-02 00:00:00+00:00,18118.354166666668,17657.8828125
2018-03-03 00:00:00+00:00,16137.375,15209.111979166666
2018-03-04 00:00:00+00:00,15084.502604166666,13842.244791666666
2018-03-05 00:00:00+00:00,16297.609375,16159.3125
2018-03-06 00:00:00+00:00,15803.994791666666,16247.239583333334
2018-03-07 00:00:00+00:00,15764.674479166666,16296.341145833334
2018-03-08 00:00:00+00:00,17233.645833333332,16533.596354166668
2018-03-09 00:00:00+00:00,15728.9609375,16291.3203125
2018-03-10 00:00:00+00:00,13079.0,13736.528645833334
2018-03-11 00:00:00+00:00,11707.658854166666,12490.1171875
2018-03-12 00:00:00+00:00,14180.703125,15577.359375
2018-03-13 00:00:00+00:00,16258.869791666666,16298.505208333334
2018-03-14 00:00:00+00:00,14587.4453125,15911.057291666666
2018-03-15 00:00:00+00:00,16366.174479166666,16631.403645833332
2018-03-16 00:00:00+00:00,15661.411458333334,16484.216145833332
2018-03-17 00:00:00+00:00,15244.033854166666,15097.455729166666
2018-03-18 00:00:00+00:00,15155.002604166666,14227.0
2018-03-19 00:00:00+00:00,16333.065104166666,16428.138020833332
2018-03-20 00:00:00+00:00,17169.1328125,16732.21875
2018-03-21 00:00:00+00:00,16473.580729166668,16488.432291666668
2018-03-22 00:00:00+00:00,16870.018229166668,16762.645833333332
2018-03-23 00:00:00+00:00,14973.802083333334,16016.1953125
2018-03-24 00:00:00+00:00,14228.872395833334,13505.1640625
2018-03-25 00:00:00+00:00,12971.3359375,12367.651041666666
2018-03-26 00:00:00+00:00,14738.6015625,15489.690104166666
2018-03-27 00:00:00+00:00,15478.953125,15710.6171875
2018-03-28 00:00:00+00:00,16550.403645833332,16387.2265625
2018-03-29 00:00:00+00:00,15600.369791666666,15792.229166666666
2018-03-30 00:00:00+00:00,13215.4921875,12560.908854166666
2018-03-31 00:00:00+00:00,11968.236979166666,12719.041666666666
2018-04-01 00:00:00+00:00,11493.036458333334,11863.447916666666
2018-04-02 00:00:00+00:00,11659.119791666666,11807.015625
2018-04-03 00:00:00+00:00,15259.471354166666,15061.416666666666
2018-04-04 00:00:00+00:00,15139.455729166666,15326.315104166666
2018-04-05 00:00:00+00:00,16514.869791666668,15868.078125
2018-04-06 00:00:00+00:00,14147.2421875,15195.2109375
2018-04-07 00:00:00+00:00,13157.684895833334,13013.71875
2018-04-08 00:00:00+00:00,11519.888020833334,11717.9140625
2018-04-09 00:00:00+00:00,14147.0078125,14589.122395833334
2018-04-10 00:00:00+00:00,14916.244791666666,15359.697916666666
2018-04-11 00:00:00+00:00,15138.963541666666,15507.4609375
2018-04-12 00:00:00+00:00,15610.723958333334,15414.013020833334
2018-04-13 00:00:00+00:00,14367.729166666666,15123.026041666666
2018-04-14 00:00:00+00:00,12877.1640625,12654.325520833334
2018-04-15 00:00:00+00:00,10708.971354166666,11409.783854166666
2018-04-16 00:00:00+00:00,13674.286458333334,14460.0546875
2018-04-17 00:00:00+00:00,14518.283854166666,14629.9375
2018-04-18 00:00:00+00:00,14548.908854166666,14610.0234375
2018-04-19 00:00:00+00:00,14830.3359375,14688.96875
2018-04-20 00:00:00+00:00,14003.3984375,14556.552083333334
2018-04-21 00:00:00+00:00,10603.783854166666,12416.822916666666
2018-04-22 00:00:00+00:00,10234.809895833334,11366.265625
2018-04-23 00:00:00+00:00,13983.330729166666,14628.315104166666
2018-04-24 00:00:00+00:00,13884.296875,15003.369791666666
2018-04-25 00:00:00+00:00,14520.994791666666,15344.651041666666
2018-04-26 00:00:00+00:00,14733.294270833334,15311.34375
2018-04-27 00:00:00+00:00,12731.559895833334,14613.9453125
2018-04-28 00:00:00+00:00,11162.1484375,12427.59375
2018-04-29 00:00:00+00:00,10400.106770833334,11345.341145833334
2018-04-30 00:00:00+00:00,13700.640625,13660.205729166666
2018-05-01 00:00:00+00:00,12701.3984375,11895.78125
2018-05-02 00:00:00+00:00,13291.8515625,14527.9609375
