date,biomass,hydropower,wind_offshore,wind_onshore,solar,other_renewables,nuclear_energy,lignite,hard_coal,natural_gas,pumped_storage,other_conventional,realized_load
2019-12-11 05:00:00+00:00,1213.3125,374.3125,1288.3125,5786.625,0.0,54.3125,2154.4375,3490.625,1720.8125,2022.4375,155.3125,440.6875,16591.6875
2019-12-11 06:00:00+00:00,1232.75,391.6875,1295.5,5124.5,0.0625,54.5625,2158.25,3645.75,2259.3125,2453.0,349.3125,441.9375,18238.0
2019-12-11 07:00:00+00:00,1240.25,427.9375,1124.1875,4479.125,148.125,54.625,2159.3125,3715.25,2491.3125,2656.0,712.1875,443.0,18732.9375
2019-12-11 08:00:00+00:00,1235.125,413.875,973.9375,3852.875,595.6875,54.5,2160.375,3789.125,2604.75,2739.8125,404.1875,444.0,18687.25
2019-12-11 09:00:00+00:00,1232.6875,382.125,860.1875,3350.8125,979.25,54.5,2163.25,3816.1875,2636.125,2790.125,293.8125,447.1875,18776.5
2019-12-11 10:00:00+00:00,1228.6875,442.6875,896.75,2945.25,1142.5625,54.3125,2223.75,3842.5625,2654.0,2817.3125,633.75,447.25,18790.6875
2019-12-11 11:00:00+00:00,1227.8125,436.4375,889.9375,2529.75,1095.125,54.25,2287.6875,3881.875,2781.8125,2853.0625,585.75,449.4375,18600.25
2019-12-11 12:00:00+00:00,1231.5,404.375,883.0625,2096.625,849.5625,54.25,2293.625,3894.625,2816.5625,2866.9375,788.5625,452.3125,18436.4375
2019-12-11 13:00:00+00:00,1235.0,438.75,780.3125,1844.0,435.0,54.25,2295.3125,3884.0625,2968.6875,2878.5,840.375,452.0625,18222.875
2019-12-11 14:00:00+00:00,1235.8125,514.9375,660.0,1743.3125,108.8125,54.25,2296.4375,3867.0,3037.375,2884.0625,910.125,450.0625,18193.8125
2019-12-11 15:00:00+00:00,1247.875,477.3125,623.8125,1738.0625,1.375,54.25,2298.625,3871.0625,3057.0625,2894.5625,932.25,461.6875,18433.4375
2019-12-11 16:00:00+00:00,1257.3125,506.5,627.625,1859.875,0.0,54.5,2295.8125,3860.5,3077.4375,2915.3125,1061.75,483.875,18685.5625
2019-12-11 17:00:00+00:00,1252.75,471.5,611.1875,1987.4375,0.0,54.3125,2296.125,3870.375,3081.875,2899.5625,628.9375,450.375,18417.75
2019-12-11 18:00:00+00:00,1250.625,403.5,616.375,2051.25,0.0,54.5,2295.9375,3857.4375,3045.1875,2823.625,209.1875,445.6875,17964.0
2019-12-11 19:00:00+00:00,1239.4375,358.75,640.875,2091.75,0.0,54.5,2295.5625,3840.6875,2897.25,2607.625,129.125,446.875,17015.4375
2019-12-11 20:00:00+00:00,1237.375,416.375,674.1875,2108.4375,0.0,54.25,2292.875,3829.9375,2695.0625,2576.4375,277.5,446.1875,16022.0
2019-12-11 21:00:00+00:00,1227.125,375.25,680.0625,2107.0,0.0,54.25,2289.0,3769.1875,2418.875,2228.875,116.8125,446.375,15284.875
2019-12-11 22:00:00+00:00,1220.6875,360.375,737.6875,2125.0625,0.0,54.3125,2292.5,3650.6875,2053.375,2058.5625,56.9375,447.75,14115.3125
2019-12-11 23:00:00+00:00,1211.3125,363.0625,700.6875,2072.5625,0.0,53.875,2290.9375,3575.9375,1930.5,2065.4375,45.8125,455.5,13358.5625
2019-12-12 00:00:00+00:00,1207.875,358.6875,857.6875,2116.125,0.0,53.0,2285.875,3484.875,1891.25,1987.5625,2.875,448.3125,12918.0
2019-12-12 01:00:00+00:00,1194.9375,362.8125,799.375,2081.625,0.0,53.0,2285.8125,3468.9375,1786.875,1891.4375,28.3125,448.0625,12790.375
2019-12-12 02:00:00+00:00,1203.6875,355.375,769.5625,2114.875,0.0,53.0,2285.3125,3483.875,1639.4375,1979.5,17.0625,446.1875,12799.25
2019-12-12 03:00:00+00:00,1206.9375,354.125,893.1875,2130.4375,0.0,53.5,2287.8125,3512.875,1838.1875,1948.125,33.6875,446.625,13149.4375
2019-12-12 04:00:00+00:00,1211.9375,356.125,891.75,2128.6875,0.0,53.8125,2287.625,3594.5625,2119.75,2127.0625,59.375,447.0625,14046.125
2019-12-12 05:00:00+00:00,1222.6875,400.0625,967.25,2071.25,0.0,54.1875,2285.125,3644.1875,2693.0,2449.75,599.8125,442.375,16047.75
2019-12-12 06:00:00+00:00,1242.125,466.5,955.125,2121.5,0.0,54.0,2284.0,3651.75,3003.0,2602.125,970.75,445.1875,17618.8125
2019-12-12 07:00:00+00:00,1251.125,457.9375,920.0625,2224.1875,34.0625,54.125,2284.6875,3658.1875,3031.1875,2732.3125,949.9375,443.5625,18199.5
2019-12-12 08:00:00+00:00,1248.4375,473.0,885.8125,2368.0625,235.1875,54.25,2286.75,3666.0625,2911.1875,2767.0625,796.25,442.1875,18269.8125
2019-12-12 09:00:00+00:00,1242.0,456.8125,866.8125,2451.8125,516.375,54.25,2286.875,3632.0,2908.875,2809.6875,927.25,443.75,18415.4375
2019-12-12 10:00:00+00:00,1234.125,425.1875,842.75,2470.3125,800.0625,54.25,2285.5625,3652.8125,2659.875,2802.4375,425.3125,444.125,18481.75
2019-12-12 11:00:00+00:00,1234.875,487.25,910.75,2478.8125,931.3125,54.0625,2285.0,3653.25,2478.75,2785.75,387.5625,446.25,18266.75
2019-12-12 12:00:00+00:00,1219.5625,361.3125,960.625,2397.0625,842.5,54.1875,2285.5625,3655.125,2424.0,2730.5,197.375,450.25,18155.3125
2019-12-12 13:00:00+00:00,1209.6875,373.125,1070.5,2378.8125,582.6875,54.25,2284.3125,3664.5,2498.625,2758.0625,170.6875,449.5,17882.6875
2019-12-12 14:00:00+00:00,1207.875,407.5,1193.5,2413.625,189.9375,54.125,2282.3125,3654.125,2499.9375,2822.5,466.125,443.8125,17833.25
2019-12-12 15:00:00+00:00,1224.9375,459.0,1164.3125,2779.8125,4.5625,54.25,2277.5,3654.625,2476.1875,2799.0,619.5,447.125,18161.875
2019-12-12 16:00:00+00:00,1255.6875,455.1875,1142.25,3373.4375,0.0,54.25,2259.25,3654.875,2465.9375,2811.6875,623.25,455.0,18583.8125
2019-12-12 17:00:00+00:00,1262.25,403.125,1347.5625,3901.0625,0.0,54.1875,2262.375,3653.875,2308.9375,2625.5625,156.4375,444.3125,18469.5
2019-12-12 18:00:00+00:00,1254.9375,377.875,1378.8125,4340.375,0.0,54.375,2283.75,3612.125,2035.6875,2539.8125,161.1875,445.1875,18128.0625
2019-12-12 19:00:00+00:00,1243.4375,382.0625,1374.0625,4742.0625,0.0,54.5,2282.9375,3553.375,1651.8125,2167.125,116.9375,448.375,17275.0
2019-12-12 20:00:00+00:00,1241.0625,366.0,1348.6875,5170.0625,0.0,54.5,2282.0,3410.5625,1377.625,1783.3125,49.8125,443.0625,16382.625
2019-12-12 21:00:00+00:00,1223.3125,364.0625,1331.0,5423.125,0.0,54.5,2282.1875,3265.5625,1175.375,1604.25,101.875,442.8125,15697.1875
2019-12-12 22:00:00+00:00,1222.0625,394.3125,1312.8125,5890.875,0.0,54.5,2266.5625,3214.5625,984.8125,1359.75,57.0,443.9375,14696.5
2019-12-12 23:00:00+00:00,1210.8125,395.1875,1322.6875,6247.0625,0.0,53.8125,2254.6875,2996.1875,950.0625,1279.375,20.8125,445.875,13911.125
2019-12-13 00:00:00+00:00,1207.875,389.75,1344.6875,6580.125,0.0,53.0625,2205.5,2473.25,924.9375,1270.0,8.5625,444.875,13513.9375
2019-12-13 01:00:00+00:00,1205.875,417.6875,1303.5625,6759.8125,0.0,51.125,2168.4375,2016.375,898.8125,1243.5,17.5625,439.3125,13267.0625
2019-12-13 02:00:00+00:00,1206.0,419.125,1301.3125,6811.0,0.0,46.0,2181.5625,1906.875,906.75,1216.25,25.9375,427.1875,13483.875
2019-12-13 03:00:00+00:00,1210.9375,393.3125,1283.625,6820.375,0.0,48.5625,2216.0,2002.875,948.75,1290.25,18.5,428.625,13703.6875
2019-12-13 04:00:00+00:00,1213.8125,367.25,1294.5,6775.125,0.0,53.1875,2230.625,2446.625,976.8125,1387.6875,5.875,440.0,14484.3125
2019-12-13 05:00:00+00:00,1228.0,377.6875,1297.0625,6814.0625,0.0,54.5,2239.875,3201.3125,1136.25,1538.9375,105.8125,442.0,16312.4375
2019-12-13 06:00:00+00:00,1253.25,432.125,1254.1875,6456.5625,0.0,54.375,2232.75,3240.5625,1488.125,1944.5,349.0625,440.8125,18003.25
2019-12-13 07:00:00+00:00,1263.25,520.125,1223.0625,5962.0,73.1875,54.5,2227.1875,3313.0,1608.5625,2128.0625,592.75,443.0,18547.75
2019-12-13 08:00:00+00:00,1262.0,498.9375,1223.125,5413.1875,418.8125,54.25,2207.5625,3416.3125,1642.1875,2182.25,627.0625,443.625,18562.75
2019-12-13 09:00:00+00:00,1259.1875,430.375,1166.5625,4977.3125,735.375,53.875,2206.8125,3519.6875,1644.125,2220.5625,340.5,444.0,18673.875
2019-12-13 10:00:00+00:00,1258.625,483.3125,1045.0,4583.25,853.9375,53.1875,2227.125,3556.25,1648.25,2348.6875,450.75,473.625,18590.6875
2019-12-13 11:00:00+00:00,1251.9375,448.375,779.4375,4278.4375,844.625,53.3125,2265.9375,3579.1875,1601.75,2342.6875,391.75,473.625,18150.8125
2019-12-13 12:00:00+00:00,1252.5,440.125,638.4375,4021.875,707.625,53.5,2255.3125,3560.75,1631.4375,2326.25,635.125,472.625,17790.1875
2019-12-13 13:00:00+00:00,1252.0625,448.9375,554.0,3816.5,462.5,53.625,2209.5625,3572.6875,1665.9375,2299.0625,666.75,473.125,17356.0625
2019-12-13 14:00:00+00:00,1253.1875,481.9375,438.5625,3771.8125,126.6875,54.1875,2207.9375,3563.5,1810.5,2306.8125,971.25,465.0,17198.6875
2019-12-13 15:00:00+00:00,1257.5,429.4375,405.0625,3657.375,2.0625,53.9375,2182.3125,3577.0625,1954.8125,2295.75,934.3125,446.4375,17568.875
2019-12-13 16:00:00+00:00,1270.9375,446.0,384.8125,3567.6875,0.0,54.0,2181.4375,3585.1875,2016.6875,2307.0625,955.125,447.75,17790.75
2019-12-13 17:00:00+00:00,1268.3125,415.75,385.9375,3571.75,0.0,54.0,2181.75,3584.25,1990.375,2298.8125,678.25,448.125,17432.1875
2019-12-13 18:00:00+00:00,1267.0625,388.5625,392.625,3690.8125,0.0,54.0,2198.75,3550.9375,1901.1875,2246.6875,215.1875,446.8125,16878.5
2019-12-13 19:00:00+00:00,1255.4375,379.875,438.0,3785.6875,0.0,54.0,2259.8125,3516.125,1671.9375,2166.4375,79.25,447.9375,15911.5625
2019-12-13 20:00:00+00:00,1250.5625,392.75,521.625,3722.125,0.0,54.0,2284.3125,3538.6875,1462.0,2004.5,45.75,440.25,15105.5
2019-12-13 21:00:00+00:00,1234.875,394.0625,594.0625,3969.1875,0.0,52.875,2285.6875,3407.4375,1266.875,1801.125,171.3125,437.9375,14459.5625
2019-12-13 22:00:00+00:00,1226.25,392.5,624.625,4335.8125,0.0,52.4375,2280.125,2807.75,964.8125,1335.0625,139.75,439.9375,13553.125
2019-12-13 23:00:00+00:00,1216.875,423.3125,813.8125,4724.3125,0.0,49.3125,2265.875,2560.0,688.8125,1204.375,91.4375,416.875,12687.75
2019-12-14 00:00:00+00:00,1213.25,421.875,958.0,4923.1875,0.0,45.25,2251.0625,2227.875,465.4375,1146.875,38.3125,404.4375,12118.1875
2019-12-14 01:00:00+00:00,1212.0,413.6875,946.0625,5154.6875,0.0,45.25,2251.1875,1782.6875,418.5625,1101.6875,35.4375,407.5,11817.6875
2019-12-14 02:00:00+00:00,1211.0625,380.3125,1075.1875,5338.0625,0.0,44.9375,2251.1875,1533.4375,353.75,1020.0,5.5625,408.6875,11811.75
2019-12-14 03:00:00+00:00,1212.5,372.4375,1236.125,5366.3125,0.0,43.8125,2203.75,1358.5,343.5,1006.0625,52.375,406.3125,12076.375
2019-12-14 04:00:00+00:00,1214.75,369.75,1268.6875,5414.0,0.0,43.9375,2187.125,1349.3125,349.6875,1018.4375,19.375,408.125,12146.125
2019-12-14 05:00:00+00:00,1226.25,377.625,1318.875,5628.6875,0.0,46.5,2226.1875,1425.3125,360.6875,1042.4375,44.6875,412.5625,12342.1875
2019-12-14 06:00:00+00:00,1247.5625,394.125,1372.8125,5804.0,0.0625,53.0625,2264.0,1877.0625,368.0,1135.8125,37.25,427.5625,13249.25
2019-12-14 07:00:00+00:00,1260.5625,389.5625,1395.0,6258.0625,32.25,53.875,2250.6875,2027.25,376.25,1195.3125,264.8125,428.125,14242.625
2019-12-14 08:00:00+00:00,1262.1875,400.5,1414.3125,6702.3125,331.4375,53.5625,2184.3125,1974.3125,376.5,1196.4375,195.3125,429.0,14987.5625
2019-12-14 09:00:00+00:00,1257.5625,368.5,1429.25,7072.4375,755.0625,53.5,2225.6875,1751.1875,362.9375,1190.5625,218.3125,428.875,15473.875
2019-12-14 10:00:00+00:00,1241.5625,368.3125,1481.625,7608.375,1106.5,53.25,2186.6875,1507.5625,387.1875,1130.375,96.75,429.3125,15711.25
2019-12-14 11:00:00+00:00,1236.6875,373.1875,1489.0,8177.75,1244.625,53.25,1954.0625,1294.375,422.9375,1052.75,39.25,431.6875,15736.4375
2019-12-14 12:00:00+00:00,1229.625,375.625,1428.6875,8641.0,1113.3125,48.3125,1792.1875,1238.0625,402.5625,950.6875,44.75,406.5625,15543.0
2019-12-14 13:00:00+00:00,1229.1875,396.8125,1443.3125,8777.0625,767.3125,41.5,1814.875,1236.8125,435.5,905.875,27.75,391.125,15299.375
2019-12-14 14:00:00+00:00,1230.875,379.25,1442.8125,8800.25,254.1875,47.0625,1942.375,1233.5625,511.9375,959.0,30.0625,402.125,15223.9375
2019-12-14 15:00:00+00:00,1242.9375,388.8125,1451.5625,8908.1875,3.6875,54.0,2090.5625,1287.625,524.9375,1006.875,103.625,434.0,15721.75
2019-12-14 16:00:00+00:00,1257.5625,380.9375,1475.75,9023.4375,0.0,54.5,2127.8125,1344.375,517.625,1033.0625,308.3125,433.3125,16286.9375
2019-12-14 17:00:00+00:00,1261.25,354.0625,1539.5625,9078.75,0.0,52.875,2121.4375,1301.875,527.0,1024.8125,311.5625,430.3125,16124.625
2019-12-14 18:00:00+00:00,1253.9375,362.875,1618.1875,8985.625,0.0,46.125,1995.6875,1244.75,516.75,953.8125,228.0625,401.25,15590.1875
2019-12-14 19:00:00+00:00,1248.25,346.0625,1578.3125,9023.6875,0.0,43.3125,1772.875,1184.875,493.625,819.0625,77.0,397.375,14726.875
2019-12-14 20:00:00+00:00,1245.875,366.1875,1469.8125,8952.375,0.0,43.1875,1712.5625,1181.125,463.5,777.5625,94.375,397.1875,14217.5625
2019-12-14 21:00:00+00:00,1236.375,364.4375,1481.3125,8577.25,0.0,43.25,1726.0625,1181.9375,448.0,804.625,111.25,397.25,14029.3125
2019-12-14 22:00:00+00:00,1226.6875,364.0625,1482.6875,8142.5,0.0,43.25,1671.4375,1180.5,430.1875,731.6875,67.0,398.3125,13252.6875
2019-12-14 23:00:00+00:00,1216.3125,354.6875,1478.375,7456.6875,0.0,43.5,1660.8125,1157.5625,409.125,715.4375,29.9375,398.875,12258.3125
2019-12-15 00:00:00+00:00,1214.6875,357.1875,1488.9375,6559.6875,0.0,43.625,1740.8125,1159.625,421.375,734.4375,162.6875,399.1875,11589.3125
2019-12-15 01:00:00+00:00,1213.3125,340.3125,1443.9375,5994.5625,0.0,43.75,1883.3125,1194.125,420.625,781.9375,150.125,399.0,11244.75
2019-12-15 02:00:00+00:00,1210.9375,339.4375,1575.875,5931.5,0.0,43.75,1847.75,1156.9375,421.625,723.6875,23.875,399.6875,11171.0625
2019-12-15 03:00:00+00:00,1213.5625,344.0625,1606.5,6351.375,0.0,43.75,1727.0,1159.6875,429.625,727.875,32.6875,398.75,11388.4375
2019-12-15 04:00:00+00:00,1212.0,348.0625,1614.25,6967.125,0.0,43.6875,1619.9375,1166.0,438.25,729.125,33.125,398.6875,11439.625
2019-12-15 05:00:00+00:00,1215.875,344.1875,1572.1875,7357.1875,0.0,43.3125,1616.5,1166.75,430.125,721.625,8.625,398.0,11516.875
2019-12-15 06:00:00+00:00,1226.625,342.4375,1554.1875,7929.25,0.0,42.0625,1602.875,1170.6875,431.9375,712.75,37.875,397.4375,12252.625
2019-12-15 07:00:00+00:00,1226.75,327.0625,1468.125,8686.0,82.3125,41.9375,1593.3125,1153.625,435.125,713.3125,12.8125,394.375,13105.6875
2019-12-15 08:00:00+00:00,1235.25,327.1875,1366.25,9189.3125,466.4375,41.6875,1596.875,1136.125,438.6875,716.0,18.5625,395.125,13789.125
2019-12-15 09:00:00+00:00,1227.75,319.5625,1287.25,9213.25,1072.5,41.5,1602.0625,1111.625,436.875,715.5625,17.125,393.3125,14272.625
2019-12-15 10:00:00+00:00,1224.0625,323.375,1113.625,9145.125,1545.875,40.5,1682.125,1051.0,436.75,705.3125,64.5625,394.75,14844.9375
2019-12-15 11:00:00+00:00,1212.375,305.3125,1060.0625,8967.0,1671.5625,40.375,1835.0625,1053.75,441.0625,693.4375,64.9375,398.3125,14694.5625
2019-12-15 12:00:00+00:00,1211.6875,323.5,1330.125,8429.625,1323.875,40.5,1813.25,1062.9375,435.25,694.5625,51.9375,392.4375,14221.6875
2019-12-15 13:00:00+00:00,1210.75,329.75,1507.0,7906.25,723.0625,47.0,2042.6875,1107.25,403.0,768.375,82.75,405.375,13903.3125
2019-12-15 14:00:00+00:00,1216.5625,343.1875,1587.6875,7798.1875,156.9375,53.375,2193.8125,1206.8125,420.8125,831.875,26.6875,415.875,13918.5
2019-12-15 15:00:00+00:00,1219.4375,348.3125,1570.3125,7785.9375,2.5,53.4375,2136.6875,1422.6875,443.0,918.75,428.375,422.6875,14464.5
2019-12-15 16:00:00+00:00,1238.5,357.6875,1528.125,7854.875,0.0,53.25,2214.75,1574.0625,450.875,967.9375,657.1875,421.5625,15304.0
2019-12-15 17:00:00+00:00,1243.0,348.125,1463.75,7664.75,0.0,53.375,2200.3125,1814.375,488.6875,978.875,554.6875,421.8125,15278.125
2019-12-15 18:00:00+00:00,1241.75,349.4375,1490.375,7385.375,0.0,53.875,2188.9375,2019.0625,508.0,1002.25,342.8125,407.125,14969.125
2019-12-15 19:00:00+00:00,1235.625,357.25,1486.5625,7191.5625,0.0,54.25,2174.25,2109.4375,532.9375,1014.3125,334.375,407.1875,14421.375
2019-12-15 20:00:00+00:00,1228.1875,371.8125,1494.0625,6846.8125,0.0,54.3125,2169.25,1995.625,530.6875,988.9375,523.1875,405.875,13921.125
2019-12-15 21:00:00+00:00,1222.375,368.0,1549.625,6145.5,0.0,54.4375,2181.3125,2059.25,541.5,1004.8125,297.1875,408.5625,13719.25
2019-12-15 22:00:00+00:00,1210.0625,365.1875,1576.4375,5576.5,0.0,54.25,2200.0625,2146.5625,602.4375,970.4375,148.5625,411.375,12793.5
2019-12-15 23:00:00+00:00,1194.8125,362.625,1644.3125,5054.125,0.0,54.3125,2182.0,2247.4375,591.0,942.75,30.6875,418.25,12031.0
2019-12-16 00:00:00+00:00,1188.6875,368.5,1629.0625,4612.4375,0.0,54.5,2204.625,2278.625,514.9375,955.9375,31.1875,420.25,11621.0625
2019-12-16 01:00:00+00:00,1191.8125,370.5,1653.5625,4464.875,0.0,54.625,2200.875,2275.5625,502.75,980.0625,6.3125,418.375,11435.375
2019-12-16 02:00:00+00:00,1192.4375,343.625,1653.1875,4361.125,0.0,54.5,2155.9375,2284.9375,590.0625,974.625,1.1875,417.9375,11503.6875
2019-12-16 03:00:00+00:00,1197.125,362.5,1622.3125,4427.25,0.0,54.5625,2112.0625,2101.6875,858.4375,1024.4375,24.9375,419.0,11961.1875
2019-12-16 04:00:00+00:00,1204.0625,371.25,1637.3125,4341.625,0.0,54.4375,2128.6875,2228.25,1048.125,1115.25,99.6875,417.25,13048.4375
2019-12-16 05:00:00+00:00,1216.875,372.1875,1524.625,4497.5625,0.0,54.5,2154.5,2726.0625,1515.3125,1452.125,496.9375,417.25,15206.25
2019-12-16 06:00:00+00:00,1238.4375,402.0625,1383.3125,4531.625,0.0,54.4375,2216.1875,3020.4375,1993.5,1898.4375,785.5625,426.625,16936.5
2019-12-16 07:00:00+00:00,1243.625,388.75,1353.875,4555.375,77.0625,54.375,2204.3125,3113.125,2228.5625,2418.3125,380.0625,428.0,17608.25
2019-12-16 08:00:00+00:00,1238.25,365.5,1350.6875,4439.75,555.25,54.3125,2156.3125,3213.4375,2197.375,2475.875,326.1875,427.0625,17685.125
2019-12-16 09:00:00+00:00,1233.875,379.0,1328.25,4085.625,1078.125,54.125,2164.5,3332.8125,2223.5,2457.125,347.0625,427.0,17743.625
2019-12-16 10:00:00+00:00,1223.0625,384.1875,1311.6875,3544.25,1341.9375,54.0625,2160.1875,3463.375,2240.4375,2458.875,354.4375,426.8125,17816.5
2019-12-16 11:00:00+00:00,1217.0625,380.9375,1357.125,3022.3125,1600.125,54.0,2157.875,3604.0625,2317.375,2458.9375,200.0,427.125,17692.375
2019-12-16 12:00:00+00:00,1213.3125,374.6875,1384.375,2553.0625,1417.4375,53.75,2156.375,3627.1875,2533.9375,2496.25,178.0,424.0625,17538.0
2019-12-16 13:00:00+00:00,1212.875,444.0625,1331.375,2278.875,750.1875,53.875,2158.75,3626.5625,2585.5,2537.25,791.0,426.1875,17201.0
2019-12-16 14:00:00+00:00,1219.75,463.4375,1211.1875,2242.875,188.8125,54.0,2159.125,3626.5,2650.6875,2612.625,870.1875,426.875,17067.4375
2019-12-16 15:00:00+00:00,1234.5625,446.6875,1204.0625,2386.0,2.625,54.375,2160.5625,3639.875,2705.625,2708.0,803.375,425.0625,17456.0625
2019-12-16 16:00:00+00:00,1248.375,444.125,1125.0,2654.0,0.0,54.5,2169.9375,3591.3125,2865.375,2720.0,954.25,425.625,17807.375
2019-12-16 17:00:00+00:00,1250.1875,377.5625,1028.6875,2835.9375,0.0,54.625,2202.0625,3545.8125,2901.8125,2642.125,635.75,422.8125,17654.0
2019-12-16 18:00:00+00:00,1251.0,385.25,820.875,2970.9375,0.0,54.5625,2215.0,3556.9375,2895.4375,2508.8125,275.8125,424.625,17196.375
2019-12-16 19:00:00+00:00,1244.9375,391.75,618.9375,2932.4375,0.0,54.375,2250.0625,3509.0,2746.9375,2444.8125,223.1875,422.6875,16226.125
2019-12-16 20:00:00+00:00,1228.4375,377.375,515.75,2919.875,0.0,54.4375,2274.5625,3513.1875,2396.6875,2239.875,83.5625,423.8125,15268.6875
2019-12-16 21:00:00+00:00,1220.0625,358.4375,347.625,2774.1875,0.0,54.75,2276.75,3492.0,2140.125,2151.625,55.5,424.1875,14421.0625
2019-12-16 22:00:00+00:00,1214.8125,356.5,204.75,2784.6875,0.0,54.5625,2276.25,3475.4375,1937.25,2100.4375,81.625,425.1875,13324.3125
2019-12-16 23:00:00+00:00,1200.5625,365.9375,147.4375,2869.4375,0.0,53.5,2278.6875,3279.75,1539.75,1954.0625,22.875,423.25,12422.8125
2019-12-17 00:00:00+00:00,1188.0625,372.0625,91.125,3151.0,0.0,53.25,2280.5,3258.6875,1328.6875,1922.5,11.0,427.5,11778.4375
2019-12-17 01:00:00+00:00,1193.75,373.6875,75.875,3405.1875,0.0,53.4375,2280.6875,3170.4375,1277.3125,1791.125,12.3125,428.375,11622.25
2019-12-17 02:00:00+00:00,1199.375,362.875,64.5625,3503.625,0.0,53.3125,2280.625,3106.875,1199.3125,1668.8125,18.5625,427.5,11866.6875
2019-12-17 03:00:00+00:00,1204.8125,364.125,96.3125,3911.375,0.0,53.1875,2282.75,3128.3125,1350.1875,1726.6875,5.125,426.625,12145.625
2019-12-17 04:00:00+00:00,1209.1875,382.4375,156.4375,4162.5,0.0,53.625,2282.375,3251.9375,1332.0,1828.0,13.4375,429.3125,13222.625
2019-12-17 05:00:00+00:00,1228.4375,398.375,281.0,4426.125,0.0,52.375,2280.9375,3432.5,1908.0,1949.4375,653.6875,425.1875,15256.3125
2019-12-17 06:00:00+00:00,1255.4375,395.125,372.875,4711.6875,0.0,51.75,2276.8125,3367.6875,2474.375,2016.25,841.875,424.625,16957.125
2019-12-17 07:00:00+00:00,1261.6875,378.9375,330.8125,4928.875,69.6875,49.125,2276.0625,3454.0,2578.75,2021.3125,816.875,419.6875,17484.125
2019-12-17 08:00:00+00:00,1252.625,375.8125,343.0,4920.875,605.75,44.4375,2276.9375,3449.1875,2510.9375,1999.3125,523.625,413.5625,17413.5625
2019-12-17 09:00:00+00:00,1239.625,368.6875,380.25,4776.4375,1276.5,48.9375,2274.8125,3444.5625,2414.6875,1999.5,248.125,422.5,17363.375
2019-12-17 10:00:00+00:00,1229.0,364.0,541.9375,4586.5625,1817.9375,52.8125,2270.0625,3478.3125,2324.1875,1991.5,42.375,430.5,17453.875
2019-12-17 11:00:00+00:00,1225.1875,383.4375,790.625,4418.4375,1962.9375,51.5625,2268.0625,3483.5625,2244.625,1970.125,53.25,429.4375,17218.125
2019-12-17 12:00:00+00:00,1225.9375,383.0625,886.9375,4278.125,1572.5625,51.5,2272.75,3455.25,2361.75,1991.125,308.9375,428.0625,17018.3125
2019-12-17 13:00:00+00:00,1221.9375,386.5625,948.1875,4308.0625,791.5,51.4375,2268.0625,3377.6875,2224.4375,2035.8125,198.1875,429.875,16881.8125
2019-12-17 14:00:00+00:00,1230.75,380.0625,965.5,4771.1875,226.0625,51.4375,2261.625,3426.75,2212.5625,2123.125,94.3125,428.75,16865.625
2019-12-17 15:00:00+00:00,1247.0,404.3125,1047.625,5531.0625,4.5,51.5,2262.875,3353.875,2185.625,2104.5,463.3125,425.375,17318.375
2019-12-17 16:00:00+00:00,1257.25,427.625,1066.9375,5970.5625,0.0,51.5,2262.0,3505.0,2154.0625,2129.4375,141.4375,429.625,17953.875
2019-12-17 17:00:00+00:00,1261.875,415.3125,1076.8125,6117.4375,0.0,51.6875,2262.6875,3480.125,2097.1875,2061.5625,113.3125,429.8125,17827.6875
2019-12-17 18:00:00+00:00,1254.375,411.0625,1075.8125,6258.1875,0.0,52.0,2262.6875,3492.3125,2042.125,1918.5,114.0625,428.4375,17501.625
2019-12-17 19:00:00+00:00,1242.0,380.125,886.25,6421.125,0.0,50.6875,2263.1875,3461.25,1770.9375,1766.0,47.9375,426.625,16405.25
2019-12-17 20:00:00+00:00,1230.5,380.875,738.125,6581.3125,0.0,49.4375,2261.6875,3404.375,1435.1875,1457.1875,53.75,423.625,15331.625
2019-12-17 21:00:00+00:00,1224.4375,375.1875,875.5625,6652.75,0.0,46.625,2263.125,3242.125,1234.25,1157.625,20.9375,420.0625,14606.375
2019-12-17 22:00:00+00:00,1192.8125,359.125,1166.6875,6977.8125,0.0,44.8125,2183.0,2580.6875,1016.4375,998.6875,135.4375,413.5625,13698.0625
2019-12-17 23:00:00+00:00,1187.75,351.4375,1265.6875,7011.625,0.0,40.5625,2066.1875,2226.5,839.1875,920.4375,0.1875,404.4375,12877.0
2019-12-18 00:00:00+00:00,1189.25,359.375,1264.25,7011.6875,0.0,40.9375,1975.5,1921.75,818.0625,921.25,0.4375,403.5625,12292.3125
2019-12-18 01:00:00+00:00,1194.3125,376.125,1412.1875,6767.75,0.0,41.3125,2111.375,1872.4375,790.4375,928.125,0.0625,404.4375,11980.4375
2019-12-18 02:00:00+00:00,1197.0625,367.375,1606.0625,5984.4375,0.0,43.875,2203.625,2003.5625,797.0,936.75,0.25,406.375,11995.5
2019-12-18 03:00:00+00:00,1196.25,363.75,1641.75,5480.5,0.0,43.8125,2191.6875,2438.0625,824.75,949.0625,0.6875,408.375,12378.75
2019-12-18 04:00:00+00:00,1214.125,371.5625,1614.5625,5084.9375,0.0,46.25,2202.0,2792.3125,964.25,1092.6875,9.9375,414.5,13392.6875
2019-12-18 05:00:00+00:00,1230.0,375.9375,1541.6875,4694.9375,0.0,48.4375,2241.875,3361.5,1577.125,1692.0625,199.375,417.5625,15398.375
